date,eid,cid,rate
2022-04-08 01:00:00,4,BTC,43553
2022-04-08 01:00:00,5,BTC,43538
2022-04-08 01:00:00,1,ETH,3259.14
2022-04-08 01:00:00,2,ETH,3257.91
2022-04-08 01:00:00,3,ETH,3259
2022-04-08 01:00:00,4,ETH,3257.15
2022-04-08 01:00:00,5,ETH,3259
2022-04-08 01:00:00,1,LTC,114.2
2022-04-08 01:00:00,2,LTC,114.26
2022-04-08 01:00:00,3,LTC,114.25
2022-04-08 01:00:00,4,LTC,114.26
2022-04-08 01:00:00,5,LTC,114.245
2022-04-08 01:00:00,1,LUNA,105.93
2022-04-08 01:00:00,2,LUNA,105.75
2022-04-08 01:00:00,3,LUNA,105.9411
2022-04-08 01:00:00,4,LUNA,105.7
2022-04-08 01:00:00,5,LUNA,105.89
2022-04-08 01:00:00,1,ADA,1.091
2022-04-08 01:00:00,2,ADA,1.0901
2022-04-08 01:00:00,3,ADA,1.090713
2022-04-08 01:00:00,4,ADA,1.091147
2022-04-08 01:00:00,5,ADA,1.090465
2022-04-08 01:00:00,1,DOT,20.48
2022-04-08 01:00:00,2,DOT,20.48
2022-04-08 01:00:00,3,DOT,20.4809
2022-04-08 01:00:00,4,DOT,20.4831
2022-04-08 01:00:00,5,DOT,20.49
2022-04-08 02:00:00,1,BTC,43656.55
2022-04-08 02:00:00,2,BTC,43657.57
2022-04-08 02:00:00,3,BTC,43654.81
2022-04-08 02:00:00,4,BTC,43653.1
2022-04-08 02:00:00,5,BTC,43656
2022-04-08 02:00:00,1,ETH,3270.02
2022-04-08 02:00:00,2,ETH,3270.85
2022-04-08 02:00:00,3,ETH,3269.75
2022-04-08 02:00:00,4,ETH,3271
2022-04-08 02:00:00,5,ETH,3269.4
2022-04-08 02:00:00,1,LTC,114.3
2022-04-08 02:00:00,2,LTC,114.44
2022-04-08 02:00:00,3,LTC,114.43
2022-04-08 02:00:00,4,LTC,114.44
2022-04-08 02:00:00,5,LTC,114.42
2022-04-08 02:00:00,1,LUNA,105.08
2022-04-08 02:00:00,2,LUNA,105.09
2022-04-08 02:00:00,3,LUNA,105.0768
2022-04-08 02:00:00,4,LUNA,105.09
2022-04-08 02:00:00,5,LUNA,105.07
2022-04-08 02:00:00,1,ADA,1.093
2022-04-08 02:00:00,2,ADA,1.0939
2022-04-08 02:00:00,3,ADA,1.093441
2022-04-08 02:00:00,4,ADA,1.093734
2022-04-08 02:00:00,5,ADA,1.093835
2022-04-08 02:00:00,1,DOT,20.52
2022-04-08 02:00:00,2,DOT,20.52
2022-04-08 02:00:00,3,DOT,20.5175
2022-04-08 02:00:00,4,DOT,20.5195
2022-04-08 02:00:00,5,DOT,20.523
2022-04-08 03:00:00,1,BTC,43555.13
2022-04-08 03:00:00,2,BTC,43576.63
2022-04-08 03:00:00,3,BTC,43558.95
2022-04-08 03:00:00,4,BTC,43581.3
2022-04-08 03:00:00,5,BTC,43567
2022-04-08 03:00:00,1,ETH,3262.99
2022-04-08 03:00:00,2,ETH,3265.98
2022-04-08 03:00:00,3,ETH,3263.13
2022-04-08 03:00:00,4,ETH,3266.37
2022-04-08 03:00:00,5,ETH,3263.4
2022-04-08 03:00:00,1,LTC,114.3
2022-04-08 03:00:00,2,LTC,114.45
2022-04-08 03:00:00,3,LTC,114.36
2022-04-08 03:00:00,4,LTC,114.49
2022-04-08 03:00:00,5,LTC,114.395
2022-04-08 03:00:00,1,LUNA,103.77
2022-04-08 03:00:00,2,LUNA,103.91
2022-04-08 03:00:00,3,LUNA,103.7492
2022-04-08 03:00:00,4,LUNA,103.74
2022-04-08 03:00:00,5,LUNA,103.71
2022-04-08 03:00:00,1,ADA,1.09
2022-04-08 03:00:00,2,ADA,1.0904
2022-04-08 03:00:00,3,ADA,1.08952
2022-04-08 03:00:00,4,ADA,1.090566
2022-04-08 03:00:00,5,ADA,1.08919
2022-04-08 03:00:00,1,DOT,20.42
2022-04-08 03:00:00,2,DOT,20.44
2022-04-08 03:00:00,3,DOT,20.4291
2022-04-08 03:00:00,4,DOT,20.4412
2022-04-08 03:00:00,5,DOT,20.438
2022-04-08 04:00:00,1,BTC,43757.89
2022-04-08 04:00:00,2,BTC,43736.51
2022-04-08 04:00:00,3,BTC,43753.23
2022-04-08 04:00:00,4,BTC,43750
2022-04-08 04:00:00,5,BTC,43763
2022-04-08 04:00:00,1,ETH,3285.92
2022-04-08 04:00:00,2,ETH,3283.36
2022-04-08 04:00:00,3,ETH,3286.15
2022-04-08 04:00:00,4,ETH,3286.7
2022-04-08 04:00:00,5,ETH,3286.8
2022-04-08 04:00:00,1,LTC,115
2022-04-08 04:00:00,2,LTC,115.09
2022-04-08 04:00:00,3,LTC,115.03
2022-04-08 04:00:00,4,LTC,115.05
2022-04-08 04:00:00,5,LTC,115.055
2022-04-08 04:00:00,1,LUNA,103.39
2022-04-08 04:00:00,2,LUNA,103.28
2022-04-08 04:00:00,3,LUNA,103.3942
2022-04-08 04:00:00,4,LUNA,103.34
2022-04-08 04:00:00,5,LUNA,103.36
2022-04-08 04:00:00,1,ADA,1.091
2022-04-08 04:00:00,2,ADA,1.0908
2022-04-08 04:00:00,3,ADA,1.091627
2022-04-08 04:00:00,4,ADA,1.09105
2022-04-08 04:00:00,5,ADA,1.091465
2022-04-08 04:00:00,1,DOT,20.45
2022-04-08 04:00:00,2,DOT,20.43
2022-04-08 04:00:00,3,DOT,20.4535
2022-04-08 04:00:00,4,DOT,20.4427
2022-04-08 04:00:00,5,DOT,20.454
2022-04-08 05:00:00,1,BTC,43692.98
2022-04-08 05:00:00,2,BTC,43738.05
2022-04-08 05:00:00,3,BTC,43699.48
2022-04-08 05:00:00,4,BTC,43711.9
2022-04-08 05:00:00,5,BTC,43713
2022-04-08 05:00:00,1,ETH,3291.87
2022-04-08 05:00:00,2,ETH,3296.36
2022-04-08 05:00:00,3,ETH,3292.15
2022-04-08 05:00:00,4,ETH,3291.61
2022-04-08 05:00:00,5,ETH,3292.6
2022-04-08 05:00:00,1,LTC,114.4
2022-04-08 05:00:00,2,LTC,114.54
2022-04-08 05:00:00,3,LTC,114.5
2022-04-08 05:00:00,4,LTC,114.44
2022-04-08 05:00:00,5,LTC,114.515
2022-04-08 05:00:00,1,LUNA,102.93
2022-04-08 05:00:00,2,LUNA,102.88
2022-04-08 05:00:00,3,LUNA,102.8714
2022-04-08 05:00:00,4,LUNA,102.92
2022-04-08 05:00:00,5,LUNA,102.96
2022-04-08 05:00:00,1,ADA,1.092
2022-04-08 05:00:00,2,ADA,1.093
2022-04-08 05:00:00,3,ADA,1.092414
2022-04-08 05:00:00,4,ADA,1.092369
2022-04-08 05:00:00,5,ADA,1.092195
2022-04-08 05:00:00,1,DOT,20.39
2022-04-08 05:00:00,2,DOT,20.42
2022-04-08 05:00:00,3,DOT,20.4072
2022-04-08 05:00:00,4,DOT,20.42
2022-04-08 05:00:00,5,DOT,20.393
2022-04-08 06:00:00,1,BTC,43595.74
2022-04-08 06:00:00,2,BTC,43603.29
2022-04-08 06:00:00,3,BTC,43593.31
2022-04-08 06:00:00,4,BTC,43588
2022-04-08 06:00:00,5,BTC,43596
2022-04-08 06:00:00,1,ETH,3290.5
2022-04-08 06:00:00,2,ETH,3287.17
2022-04-08 06:00:00,3,ETH,3290.72
2022-04-08 06:00:00,4,ETH,3290.33
2022-04-08 06:00:00,5,ETH,3290.9
2022-04-08 06:00:00,1,LTC,113.8
2022-04-08 06:00:00,2,LTC,113.78
2022-04-08 06:00:00,3,LTC,113.78
2022-04-08 06:00:00,4,LTC,113.68
2022-04-08 06:00:00,5,LTC,113.715
2022-04-08 06:00:00,1,LUNA,102.33
2022-04-08 06:00:00,2,LUNA,102.32
2022-04-08 06:00:00,3,LUNA,102.3385
2022-04-08 06:00:00,4,LUNA,102.28
2022-04-08 06:00:00,5,LUNA,102.34
2022-04-08 06:00:00,1,ADA,1.09
2022-04-08 06:00:00,2,ADA,1.0901
2022-04-08 06:00:00,3,ADA,1.090268
2022-04-08 06:00:00,4,ADA,1.090285
2022-04-08 06:00:00,5,ADA,1.090045
2022-04-08 06:00:00,1,DOT,20.27
2022-04-08 06:00:00,2,DOT,20.28
2022-04-08 06:00:00,3,DOT,20.2665
2022-04-08 06:00:00,4,DOT,20.269
2022-04-08 06:00:00,5,DOT,20.264
2022-04-08 07:00:00,1,BTC,43561.36
2022-04-08 07:00:00,2,BTC,43568.03
2022-04-08 07:00:00,3,BTC,43557.06
2022-04-08 07:00:00,4,BTC,43562.7
2022-04-08 07:00:00,5,BTC,43566
2022-04-08 07:00:00,1,ETH,3285.87
2022-04-08 07:00:00,2,ETH,3286.76
2022-04-08 07:00:00,3,ETH,3285.84
2022-04-08 07:00:00,4,ETH,3286.39
2022-04-08 07:00:00,5,ETH,3286.6
2022-04-08 07:00:00,1,LTC,113
2022-04-08 07:00:00,2,LTC,113.09
2022-04-08 07:00:00,3,LTC,113.09
2022-04-08 07:00:00,4,LTC,113.11
2022-04-08 07:00:00,5,LTC,113.06
2022-04-08 07:00:00,1,LUNA,101.52
2022-04-08 07:00:00,2,LUNA,101.73
2022-04-08 07:00:00,3,LUNA,101.4901
2022-04-08 07:00:00,4,LUNA,101.72
2022-04-08 07:00:00,5,LUNA,101.53
2022-04-08 07:00:00,1,ADA,1.088
2022-04-08 07:00:00,2,ADA,1.0891
2022-04-08 07:00:00,3,ADA,1.088025
2022-04-08 07:00:00,4,ADA,1.088758
2022-04-08 07:00:00,5,ADA,1.08822
2022-04-08 07:00:00,1,DOT,20.2
2022-04-08 07:00:00,2,DOT,20.22
2022-04-08 07:00:00,3,DOT,20.2058
2022-04-08 07:00:00,4,DOT,20.2205
2022-04-08 07:00:00,5,DOT,20.197
2022-04-08 08:00:00,1,BTC,43282.49
2022-04-08 08:00:00,2,BTC,43298.69
2022-04-08 08:00:00,3,BTC,43279.32
2022-04-08 08:00:00,4,BTC,43285.2
2022-04-08 08:00:00,5,BTC,43284
2022-04-08 08:00:00,1,ETH,3256.7
2022-04-08 08:00:00,2,ETH,3258.88
2022-04-08 08:00:00,3,ETH,3256.63
2022-04-08 08:00:00,4,ETH,3255
2022-04-08 08:00:00,5,ETH,3257.1
2022-04-08 08:00:00,1,LTC,112.1
2022-04-08 08:00:00,2,LTC,112.21
2022-04-08 08:00:00,3,LTC,112.18
2022-04-08 08:00:00,4,LTC,112.19
2022-04-08 08:00:00,5,LTC,112.345
2022-04-08 08:00:00,1,LUNA,99.63
2022-04-08 08:00:00,2,LUNA,99.66
2022-04-08 08:00:00,3,LUNA,99.6704
2022-04-08 08:00:00,4,LUNA,99.57
2022-04-08 08:00:00,5,LUNA,99.61
2022-04-08 08:00:00,1,ADA,1.07
2022-04-08 08:00:00,2,ADA,1.07
2022-04-08 08:00:00,3,ADA,1.069335
2022-04-08 08:00:00,4,ADA,1.069549
2022-04-08 08:00:00,5,ADA,1.069915
2022-04-08 08:00:00,1,DOT,20.07
2022-04-08 08:00:00,2,DOT,20.05
2022-04-08 08:00:00,3,DOT,20.0607
2022-04-08 08:00:00,4,DOT,20.0493
2022-04-08 08:00:00,5,DOT,20.08
2022-04-08 09:00:00,1,BTC,43154.21
2022-04-08 09:00:00,2,BTC,43194.76
2022-04-08 09:00:00,3,BTC,43152.75
2022-04-08 09:00:00,4,BTC,43166.8
2022-04-08 09:00:00,5,BTC,43159
2022-04-08 09:00:00,1,ETH,3237.02
2022-04-08 09:00:00,2,ETH,3240
2022-04-08 09:00:00,3,ETH,3236.58
2022-04-08 09:00:00,4,ETH,3233.91
2022-04-08 09:00:00,5,ETH,3237.4
2022-04-08 09:00:00,1,LTC,111.5
2022-04-08 09:00:00,2,LTC,111.66
2022-04-08 09:00:00,3,LTC,111.5
2022-04-08 09:00:00,4,LTC,111.46
2022-04-08 09:00:00,5,LTC,111.45
2022-04-08 09:00:00,1,LUNA,98.33
2022-04-08 09:00:00,2,LUNA,98.3
2022-04-08 09:00:00,3,LUNA,98.3169
2022-04-08 09:00:00,4,LUNA,98.35
2022-04-08 09:00:00,5,LUNA,98.27
2022-04-08 09:00:00,1,ADA,1.064
2022-04-08 09:00:00,2,ADA,1.0643
2022-04-08 09:00:00,3,ADA,1.064152
2022-04-08 09:00:00,4,ADA,1.063034
2022-04-08 09:00:00,5,ADA,1.064145
2022-04-08 09:00:00,1,DOT,19.93
2022-04-08 09:00:00,2,DOT,19.92
2022-04-08 09:00:00,3,DOT,19.927
2022-04-08 09:00:00,4,DOT,19.9163
2022-04-08 09:00:00,5,DOT,19.942
2022-04-08 10:00:00,1,BTC,42913.83
2022-04-08 10:00:00,2,BTC,42899.01
2022-04-08 10:00:00,3,BTC,42913.99
2022-04-08 10:00:00,4,BTC,42906.4
2022-04-08 10:00:00,5,BTC,42916
2022-04-08 10:00:00,1,ETH,3227.62
2022-04-08 10:00:00,2,ETH,3224.47
2022-04-08 10:00:00,3,ETH,3227.46
2022-04-08 10:00:00,4,ETH,3226.76
2022-04-08 10:00:00,5,ETH,3228.2
2022-04-08 10:00:00,1,LTC,111.6
2022-04-08 10:00:00,2,LTC,111.54
2022-04-08 10:00:00,3,LTC,111.64
2022-04-08 10:00:00,4,LTC,111.6
2022-04-08 10:00:00,5,LTC,111.64
2022-04-08 10:00:00,1,LUNA,98.68
2022-04-08 10:00:00,2,LUNA,98.78
2022-04-08 10:00:00,3,LUNA,98.685
2022-04-08 10:00:00,4,LUNA,98.76
2022-04-08 10:00:00,5,LUNA,98.75
2022-04-08 10:00:00,1,ADA,1.06
2022-04-08 10:00:00,2,ADA,1.0581
2022-04-08 10:00:00,3,ADA,1.061052
2022-04-08 10:00:00,4,ADA,1.060436
2022-04-08 10:00:00,5,ADA,1.061005
2022-04-08 10:00:00,1,DOT,19.83
2022-04-08 10:00:00,2,DOT,19.81
2022-04-08 10:00:00,3,DOT,19.8342
2022-04-08 10:00:00,4,DOT,19.8174
2022-04-08 10:00:00,5,DOT,19.82
2022-04-08 11:00:00,1,BTC,43762.06
2022-04-08 11:00:00,2,BTC,43771.61
2022-04-08 11:00:00,3,BTC,43763.33
2022-04-08 11:00:00,4,BTC,43770.6
2022-04-08 11:00:00,5,BTC,43777
2022-04-08 11:00:00,1,ETH,3292.58
2022-04-08 11:00:00,2,ETH,3293.02
2022-04-08 11:00:00,3,ETH,3292.34
2022-04-08 11:00:00,4,ETH,3291.71
2022-04-08 11:00:00,5,ETH,3293.2
2022-04-08 11:00:00,1,LTC,114
2022-04-08 11:00:00,2,LTC,114.15
2022-04-08 11:00:00,3,LTC,114.02
2022-04-08 11:00:00,4,LTC,114.16
2022-04-08 11:00:00,5,LTC,114.045
2022-04-08 11:00:00,1,LUNA,100.44
2022-04-08 11:00:00,2,LUNA,100.47
2022-04-08 11:00:00,3,LUNA,100.4651
2022-04-08 11:00:00,4,LUNA,100.29
2022-04-08 11:00:00,5,LUNA,100.47
2022-04-08 11:00:00,1,ADA,1.081
2022-04-08 11:00:00,2,ADA,1.081
2022-04-08 11:00:00,3,ADA,1.080373
2022-04-08 11:00:00,4,ADA,1.080325
2022-04-08 11:00:00,5,ADA,1.080905
2022-04-08 11:00:00,1,DOT,20.25
2022-04-08 11:00:00,2,DOT,20.26
2022-04-08 11:00:00,3,DOT,20.2548
2022-04-08 11:00:00,4,DOT,20.2672
2022-04-08 11:00:00,5,DOT,20.266
2022-04-08 12:00:00,1,BTC,43645.81
2022-04-08 12:00:00,2,BTC,43670.98
2022-04-08 12:00:00,3,BTC,43655.55
2022-04-08 12:00:00,4,BTC,43660
2022-04-08 12:00:00,5,BTC,43660
2022-04-08 12:00:00,1,ETH,3282.11
2022-04-08 12:00:00,2,ETH,3282.64
2022-04-08 12:00:00,3,ETH,3282.73
2022-04-08 12:00:00,4,ETH,3281.84
2022-04-08 12:00:00,5,ETH,3283.1
2022-04-08 12:00:00,1,LTC,113.5
2022-04-08 12:00:00,2,LTC,113.47
2022-04-08 12:00:00,3,LTC,113.48
2022-04-08 12:00:00,4,LTC,113.45
2022-04-08 12:00:00,5,LTC,113.42
2022-04-08 12:00:00,1,LUNA,100.18
2022-04-08 12:00:00,2,LUNA,100.27
2022-04-08 12:00:00,3,LUNA,100.2004
2022-04-08 12:00:00,4,LUNA,100.27
2022-04-08 12:00:00,5,LUNA,100.24
2022-04-08 12:00:00,1,ADA,1.074
2022-04-08 12:00:00,2,ADA,1.0741
2022-04-08 12:00:00,3,ADA,1.073739
2022-04-08 12:00:00,4,ADA,1.074942
2022-04-08 12:00:00,5,ADA,1.07438
2022-04-08 12:00:00,1,DOT,20.31
2022-04-08 12:00:00,2,DOT,20.32
2022-04-08 12:00:00,3,DOT,20.3116
2022-04-08 12:00:00,4,DOT,20.301
2022-04-08 12:00:00,5,DOT,20.314
2022-04-08 13:00:00,1,BTC,43443.64
2022-04-08 13:00:00,2,BTC,43484.18
2022-04-08 13:00:00,3,BTC,43446.43
2022-04-08 13:00:00,4,BTC,43462.2
2022-04-08 13:00:00,5,BTC,43446
2022-04-08 13:00:00,1,ETH,3267.56
2022-04-08 13:00:00,2,ETH,3271.01
2022-04-08 13:00:00,3,ETH,3267.18
2022-04-08 13:00:00,4,ETH,3267.08
2022-04-08 13:00:00,5,ETH,3267.8
2022-04-08 13:00:00,1,LTC,114.3
2022-04-08 13:00:00,2,LTC,114.33
2022-04-08 13:00:00,3,LTC,114.25
2022-04-08 13:00:00,4,LTC,114.27
2022-04-08 13:00:00,5,LTC,114.255
2022-04-08 13:00:00,1,LUNA,98.68
2022-04-08 13:00:00,2,LUNA,98.82
2022-04-08 13:00:00,3,LUNA,98.6726
2022-04-08 13:00:00,4,LUNA,98.8
2022-04-08 13:00:00,5,LUNA,98.72
2022-04-08 13:00:00,1,ADA,1.067
2022-04-08 13:00:00,2,ADA,1.0678
2022-04-08 13:00:00,3,ADA,1.066697
2022-04-08 13:00:00,4,ADA,1.066621
2022-04-08 13:00:00,5,ADA,1.06663
2022-04-08 13:00:00,1,DOT,20.07
2022-04-08 13:00:00,2,DOT,20.09
2022-04-08 13:00:00,3,DOT,20.0637
2022-04-08 13:00:00,4,DOT,20.0823
2022-04-08 13:00:00,5,DOT,20.052
2022-04-08 14:00:00,1,BTC,42986.53
2022-04-08 14:00:00,2,BTC,43007.82
2022-04-08 14:00:00,3,BTC,42984.61
2022-04-08 14:00:00,4,BTC,43000.2
2022-04-08 14:00:00,5,BTC,42990
2022-04-08 14:00:00,1,ETH,3243.21
2022-04-08 14:00:00,2,ETH,3245.89
2022-04-08 14:00:00,3,ETH,3243.03
2022-04-08 14:00:00,4,ETH,3245
2022-04-08 14:00:00,5,ETH,3244.2
2022-04-08 14:00:00,1,LTC,113.6
2022-04-08 14:00:00,2,LTC,113.66
2022-04-08 14:00:00,3,LTC,113.51
2022-04-08 14:00:00,4,LTC,113.56
2022-04-08 14:00:00,5,LTC,113.55
2022-04-08 14:00:00,1,LUNA,97.97
2022-04-08 14:00:00,2,LUNA,97.93
2022-04-08 14:00:00,3,LUNA,97.9827
2022-04-08 14:00:00,4,LUNA,97.97
2022-04-08 14:00:00,5,LUNA,98.07
2022-04-08 14:00:00,1,ADA,1.061
2022-04-08 14:00:00,2,ADA,1.0617
2022-04-08 14:00:00,3,ADA,1.060336
2022-04-08 14:00:00,4,ADA,1.060908
2022-04-08 14:00:00,5,ADA,1.059935
2022-04-08 14:00:00,1,DOT,19.94
2022-04-08 14:00:00,2,DOT,19.95
2022-04-08 14:00:00,3,DOT,19.9296
2022-04-08 14:00:00,4,DOT,19.9468
2022-04-08 14:00:00,5,DOT,19.946
2022-04-08 15:00:00,1,BTC,42939.99
2022-04-08 15:00:00,2,BTC,42930.12
2022-04-08 15:00:00,3,BTC,42935.48
2022-04-08 15:00:00,4,BTC,42963.3
2022-04-08 15:00:00,5,BTC,42938
2022-04-08 15:00:00,1,ETH,3256.59
2022-04-08 15:00:00,2,ETH,3258.81
2022-04-08 15:00:00,3,ETH,3257.26
2022-04-08 15:00:00,4,ETH,3256.62
2022-04-08 15:00:00,5,ETH,3257.2
2022-04-08 15:00:00,1,LTC,112.5
2022-04-08 15:00:00,2,LTC,112.46
2022-04-08 15:00:00,3,LTC,112.49
2022-04-08 15:00:00,4,LTC,112.4
2022-04-08 15:00:00,5,LTC,112.52
2022-04-08 15:00:00,1,LUNA,97.58
2022-04-08 15:00:00,2,LUNA,97.72
2022-04-08 15:00:00,3,LUNA,97.599
2022-04-08 15:00:00,4,LUNA,97.69
2022-04-08 15:00:00,5,LUNA,97.64
2022-04-08 15:00:00,1,ADA,1.056
2022-04-08 15:00:00,2,ADA,1.0578
2022-04-08 15:00:00,3,ADA,1.05695
2022-04-08 15:00:00,4,ADA,1.057103
2022-04-08 15:00:00,5,ADA,1.05704
2022-04-08 15:00:00,1,DOT,19.96
2022-04-08 15:00:00,2,DOT,19.96
2022-04-08 15:00:00,3,DOT,19.9669
2022-04-08 15:00:00,4,DOT,19.9595
2022-04-08 15:00:00,5,DOT,19.955
2022-04-08 16:00:00,1,BTC,42682.24
2022-04-08 16:00:00,2,BTC,42692.9
2022-04-08 16:00:00,3,BTC,42686.16
2022-04-08 16:00:00,4,BTC,42723.5
2022-04-08 16:00:00,5,BTC,42702
2022-04-08 16:00:00,1,ETH,3235.42
2022-04-08 16:00:00,2,ETH,3234.69
2022-04-08 16:00:00,3,ETH,3235.61
2022-04-08 16:00:00,4,ETH,3237.24
2022-04-08 16:00:00,5,ETH,3236.1
2022-04-08 16:00:00,1,LTC,112.8
2022-04-08 16:00:00,2,LTC,112.87
2022-04-08 16:00:00,3,LTC,112.9
2022-04-08 16:00:00,4,LTC,112.96
2022-04-08 16:00:00,5,LTC,112.855
2022-04-08 16:00:00,1,LUNA,96.92
2022-04-08 16:00:00,2,LUNA,96.85
2022-04-08 16:00:00,3,LUNA,96.9356
2022-04-08 16:00:00,4,LUNA,96.95
2022-04-08 16:00:00,5,LUNA,97.01
2022-04-08 16:00:00,1,ADA,1.048
2022-04-08 16:00:00,2,ADA,1.049
2022-04-08 16:00:00,3,ADA,1.048549
2022-04-08 16:00:00,4,ADA,1.049244
2022-04-08 16:00:00,5,ADA,1.04845
2022-04-08 16:00:00,1,DOT,19.83
2022-04-08 16:00:00,2,DOT,19.84
2022-04-08 16:00:00,3,DOT,19.8435
2022-04-08 16:00:00,4,DOT,19.8451
2022-04-08 16:00:00,5,DOT,19.857
2022-04-08 17:00:00,1,BTC,42799.93
2022-04-08 17:00:00,2,BTC,42728.34
2022-04-08 17:00:00,3,BTC,42788.34
2022-04-08 17:00:00,4,BTC,42821.8
2022-04-08 17:00:00,5,BTC,42803
2022-04-08 17:00:00,1,ETH,3249.79
2022-04-08 17:00:00,2,ETH,3244.44
2022-04-08 17:00:00,3,ETH,3249.79
2022-04-08 17:00:00,4,ETH,3248.99
2022-04-08 17:00:00,5,ETH,3250.5
2022-04-08 17:00:00,1,LTC,113.3
2022-04-08 17:00:00,2,LTC,113.16
2022-04-08 17:00:00,3,LTC,113.3
2022-04-08 17:00:00,4,LTC,113.27
2022-04-08 17:00:00,5,LTC,113.33
2022-04-08 17:00:00,1,LUNA,96.51
2022-04-08 17:00:00,2,LUNA,96.53
2022-04-08 17:00:00,3,LUNA,96.4981
2022-04-08 17:00:00,4,LUNA,96.41
2022-04-08 17:00:00,5,LUNA,96.46
2022-04-08 17:00:00,1,ADA,1.051
2022-04-08 17:00:00,2,ADA,1.0487
2022-04-08 17:00:00,3,ADA,1.050048
2022-04-08 17:00:00,4,ADA,1.049006
2022-04-08 17:00:00,5,ADA,1.05072
2022-04-08 17:00:00,1,DOT,19.87
2022-04-08 17:00:00,2,DOT,19.85
2022-04-08 17:00:00,3,DOT,19.8825
2022-04-08 17:00:00,4,DOT,19.8775
2022-04-08 17:00:00,5,DOT,19.878
2022-04-08 18:00:00,1,BTC,42589.4
2022-04-08 18:00:00,2,BTC,42646.91
2022-04-08 18:00:00,3,BTC,42596.47
2022-04-08 18:00:00,4,BTC,42568.8
2022-04-08 18:00:00,5,BTC,42600
2022-04-08 18:00:00,1,ETH,3224.19
2022-04-08 18:00:00,2,ETH,3227.91
2022-04-08 18:00:00,3,ETH,3224.1
2022-04-08 18:00:00,4,ETH,3222.4
2022-04-08 18:00:00,5,ETH,3224.6
2022-04-08 18:00:00,1,LTC,112.6
2022-04-08 18:00:00,2,LTC,112.69
2022-04-08 18:00:00,3,LTC,112.74
2022-04-08 18:00:00,4,LTC,112.57
2022-04-08 18:00:00,5,LTC,112.755
2022-04-08 18:00:00,1,LUNA,94.52
2022-04-08 18:00:00,2,LUNA,94.63
2022-04-08 18:00:00,3,LUNA,94.5152
2022-04-08 18:00:00,4,LUNA,94.5
2022-04-08 18:00:00,5,LUNA,94.51
2022-04-08 18:00:00,1,ADA,1.041
2022-04-08 18:00:00,2,ADA,1.0433
2022-04-08 18:00:00,3,ADA,1.042737
2022-04-08 18:00:00,4,ADA,1.041551
2022-04-08 18:00:00,5,ADA,1.042975
2022-04-08 18:00:00,1,DOT,19.75
2022-04-08 18:00:00,2,DOT,19.73
2022-04-08 18:00:00,3,DOT,19.7373
2022-04-08 18:00:00,4,DOT,19.725
2022-04-08 18:00:00,5,DOT,19.711
2022-04-08 19:00:00,1,BTC,42293.86
2022-04-08 19:00:00,2,BTC,42340.09
2022-04-08 19:00:00,3,BTC,42295.41
2022-04-08 19:00:00,4,BTC,42301.6
2022-04-08 19:00:00,5,BTC,42295
2022-04-08 19:00:00,1,ETH,3189.88
2022-04-08 19:00:00,2,ETH,3193.41
2022-04-08 19:00:00,3,ETH,3190.05
2022-04-08 19:00:00,4,ETH,3189.99
2022-04-08 19:00:00,5,ETH,3189.8
2022-04-08 19:00:00,1,LTC,111.2
2022-04-08 19:00:00,2,LTC,111.38
2022-04-08 19:00:00,3,LTC,111.32
2022-04-08 19:00:00,4,LTC,111.35
2022-04-08 19:00:00,5,LTC,111.36
2022-04-08 19:00:00,1,LUNA,94.31
2022-04-08 19:00:00,2,LUNA,94.55
2022-04-08 19:00:00,3,LUNA,94.3135
2022-04-08 19:00:00,4,LUNA,94.35
2022-04-08 19:00:00,5,LUNA,94.36
2022-04-08 19:00:00,1,ADA,1.027
2022-04-08 19:00:00,2,ADA,1.0295
2022-04-08 19:00:00,3,ADA,1.027642
2022-04-08 19:00:00,4,ADA,1.027903
2022-04-08 19:00:00,5,ADA,1.02772
2022-04-08 19:00:00,1,DOT,19.47
2022-04-08 19:00:00,2,DOT,19.5
2022-04-08 19:00:00,3,DOT,19.4772
2022-04-08 19:00:00,4,DOT,19.5724
2022-04-08 19:00:00,5,DOT,19.472
2022-04-08 20:00:00,1,BTC,42254.22
2022-04-08 20:00:00,2,BTC,42283.32
2022-04-08 20:00:00,3,BTC,42256.51
2022-04-08 20:00:00,4,BTC,42260.8
2022-04-08 20:00:00,5,BTC,42260
2022-04-08 20:00:00,1,ETH,3191.81
2022-04-08 20:00:00,2,ETH,3194.09
2022-04-08 20:00:00,3,ETH,3191.66
2022-04-08 20:00:00,4,ETH,3191.99
2022-04-08 20:00:00,5,ETH,3192.7
2022-04-08 20:00:00,1,LTC,110.6
2022-04-08 20:00:00,2,LTC,110.76
2022-04-08 20:00:00,3,LTC,110.72
2022-04-08 20:00:00,4,LTC,110.76
2022-04-08 20:00:00,5,LTC,110.67
2022-04-08 20:00:00,1,LUNA,94.62
2022-04-08 20:00:00,2,LUNA,94.57
2022-04-08 20:00:00,3,LUNA,94.6325
2022-04-08 20:00:00,4,LUNA,94.58
2022-04-08 20:00:00,5,LUNA,94.65
2022-04-08 20:00:00,1,ADA,1.024
2022-04-08 20:00:00,2,ADA,1.025
2022-04-08 20:00:00,3,ADA,1.024234
2022-04-08 20:00:00,4,ADA,1.024628
2022-04-08 20:00:00,5,ADA,1.024225
